,content,score,Year,Month,Day,sentiment
2848,Mohon segera mungkin di update apk ini selalu gagal saat verifikasi wajah e-KTP sudah berkali kali tetep gagal padahal koneksi lancar jaringan bagus bercahayaan cocok tapi berkali kali gagal segera di update biar bisa secepat mungkin bikin sim dan perpanjang terima kasih,1,2022,7,19,0
868,Sebenarnya bagus sih tapi karena proses ambil gambar ataupun foto terlalu sulit jadi kita malas Seandainya lebih mudah daripada daftar offline atau langsung ke kantor samsat dapat dipastikan banyak orang akan beralih menggunakan aplikasi ini SEMOGA KE DEPAN NYA LEBIH BAIK N SUKSES SELALU BUAT kita semua........,4,2022,7,19,0
6547,"proses mudah dan cepat, sangat membantu untuk yg sibuk. proses dan pengiriman juga sangat cepat. terimakasih. semoga semakin sukses.",5,2022,7,19,1
4873,Prosesnya terlalu bertele-tele dan sering sekali error. Kemudian sudah 2 minggu SIM masih di dalam proses terus dan sampai sekarang tidak kunjung jadi.,1,2022,7,19,-1
7435,Sudah transaksi dibayar tapi belum diproses..sudah seminggu belum diproses..sampai SIM sudah lewat masa berlaku..,3,2022,7,19,0
8676,"DIGITALISASI SIM GAGAL, hubungi satpas terdekat, Satpas terdekqt disini jaraknya puluhan kilo.. Trus buat apa bkin aplikasi klu mesti ksna jg.. useless.. Aneh...",1,2022,7,19,-1
536,"Walaupun aplikasi blm lengkap,,,,tapi sudah bisa digunakan untuk perpanjangan sim,asal langkah nya benar dan syarat nya terpenuhi,,,, cukup mudah,,,,4hari proses perpanjangan SIM C,,sudah samper rumah,,,lebih murah dan memuaskan,,, (Harus pake versi android yang sekarang). terimakasih",4,2022,7,19,0
4119,"Pelayanan luar biasa cepat dan tanggap utk perpanjangan sim online, biaya sangat murah ketimbang datang langsung ke lokasi",5,2022,7,19,1
6896,"Coba daptar apknya ko otp terkirim sama yang harus di masukan ga sama kolomnya,di kirim 6 digit kolom ada 4,sisanya buat siapa.?berapa x daptar ga masuk masuk🤦‍♂️🤦‍♂️",1,2022,7,19,0
3882,"Sudah coba 2x pengajuan dengan mengirim data sesuai instruksi dan kedua kali nya juga ditolak dengan berbagai alasan! Refund nya juga tidak saya terima full 100% kenapa ya? Pengajuan SIM saya aja ditolak, kenapa harus ada pemotongan? Apakah memang sengaja terus ditolak agar saya jadi harus membayar lebih? Saya kira ada perbaikan dari sblmnya, ternyata malah jauh lebih buruk!!",1,2022,7,20,0
8262,"Sangat membantu , sangat bagus... Pengurusan perpanjangan SIM saya jadi lebih mudah, lancar dan hemat waktu serta biaya. POLRI semakin baik melayani masyarakat, terima kasih POLRI 👍🙏",5,2022,7,20,1
588,"Saya pikir bakal lama prosesnya, tapi diluar ekspektasi. Gak pake antri sat set sat set selesai. Asal mengikuti petunjuk. Jika ada kesalahan barangkali itu jaringan. Saat diminta upload dokumen ulang saya upload di jam 6 pagi saat lancarnya jaringan 😅 dan ga sampe 3 hari proses selesai.... Sim sudah ditangan...",5,2022,7,20,1
8294,"Belum ada update fiturnya. Jadi masih belum relevan di pake, ujung2nya tetep harus offline yg lebih cepet",3,2022,7,20,0
6559,"Bagus sekali kalau memang ada aplikasi pembuatan SIM secara online,jelas sangat membantu kami, masyarakat kedua mengurangi para pungli secara langsung",5,2022,7,20,1
3381,"Sudah pembayaran tapi dibatalkan dg kesalahan resolusi foto, tapi tidak bisa untuk mencoba daftar ulang lagi di perpanjangan sim c, dan ketika pembatalan sim A juga tidak bisa daftar ulang lagi",2,2022,7,20,0
3133,Salut buat korlantas atas inovasinya.. sim perpanjangan selesai hanya 3 hari kerja. Semenjak semua dokument diselesaikan... Luar biasa.... Semoga layanan digital ini bisa dipertahankan kedepan nya,5,2022,7,20,1
3404,Tidak bisa upload foto. Tiap upload pas foto langsung keluar dari aplikasi. Pdhl perpanjangan sim sy msh bisa 1 hari lg. Dan sy sdg tdk bisa izin dr pekerjaan. Ya sudahlah pasti harus bikin baru lagi. Bisa aja nih polri 🤣🤣🤣🤣,1,2022,7,20,0
5176,"Diketentuan minimal android 5 tp pakai android 7 tdk bisa lanjut dipembayaran, setelah ganti hp versi terbaru baru bisa, setelah bisa bayarsdh 5 hari belum ada konfirmasi, nanti kalo sdh hbs masa simnya hrs buat sim baru krn wktunya hbs",1,2022,7,20,0
7581,"Susah verifikasi wajah, datang langsung saja ke samsat deh. Mau daftar perpanjangan juga tidak bisa.",2,2022,7,20,-1
1884,"Selama kita mau cari referensi tentang bagaimana cara yang baik dan benar dalam prosesnya, maka semuanya sangat lancar, simple dan cepat. Pertahankan dan tingkatkan terus!",4,2022,7,20,0
622,"Aplikasi milik pemerintah yang TERBAIK, meski baru menerima perpanjangan SIM, tapi sangat membantu sekali orang sibuk seperti saya. Simple, mudah dipahami, penjelasan rinci, waktu penggunaan fleksibel, sistem proses detail. SANGAT membantu warga yang ingin TAAT hukum.",5,2022,7,20,1
5685,Aplikasi belum bisa membantu.bolak balik update nik dan verifikasi ktp gagal seminggu berturut turut. Semoga bisa diperbaiki,1,2022,7,20,-1
8410,"Maaf ya terlalu rumit, bukan mempermudah yg ada mempersulit. Auto Uninstall aplikasi..",1,2022,7,20,-1
6428,"Sangatt tidak mendukung,, tujuan dibuat agar lebih mudah tapi ini amat sangat rumitt dan ketika verifikasi foto selalu gagal",1,2022,7,20,-1
3117,"Pdahal sudah bener masukin data sim. Foto sim juga sangat jelat. Tpi masih blom bisa.. Tolong dong di urus aplikasi nya. Jangan cuma buat"" aja..",1,2022,7,21,-1
5826,"Buat apa atuh ini aplikasinya menunya belom tersedia semua , mau pengajuan sim baru ora bisa aneh ..kalo belom siap jangan di masukan ke playstore dulu",1,2022,7,21,-1
978,"Mudah digunakan kalo semua sudah dikonfirmasi emailnya, untuk perpanjang sim online, wajib kesehatan kunjungan dokter, kalo spikotest bisa online, untuk aplikasinya bisa ditingkatkan lagi menunya. Trims salam presisi.",5,2022,7,21,1
518,"Re update review aplikasi yg sangat bermanfaat sekali bagi yg tidak ada waktu untuk datang ke satpas. dari pengajuan sampai SIM dikirim membutuhkan waktu hampir 2 bulan karena lonjakan. Hasilnya jg ada yg tidak pas dengan data yg dikirimkan, contohnya tanda tangan yg terbalik dan foto yg tidak proporsional. Semoga kedepannya aplikasi ini semakin lebih baik lagi. Terimakasih Digital Korlantas",4,2022,7,21,1
3633,"Aplikasi blm jelas, katanya bisa bikin online tapi layanan belum tersedia, aplikasi ini tidak ditanganin dengan baik... Mohon diperbaiki agar bisa bikin sim online...",1,2022,7,21,-1
5301,"Tujuan saya download aplikasi ini yaitu untuk mengetahui nomor sim saya karena sim saya telah hilang, tapi setelah saya verifikasi data saya dan berhasil ko tidak ada tampilan mengenai informasi sim saya",2,2022,7,21,0
6659,Gak bisa masuk sdh 2 kali masukkan no. Hp baru bayar 550 ttp gak bisa masuk bukan masalah bayar.a juga tp gak bisa masuk aplikasi.a,1,2022,7,21,-1
9135,Sangat membantu.... Smoga aplikasi pembuatan sim& perpnjangn stnk 1&5thunan bisa di gunakan jg... Trimakasih korlantas..,5,2022,7,21,1
8310,"Saya sedikit kecewa dengan pengajuan perpanjangan by online ini, aturan dan permintaan sudah kita lengkapi dan upload sesuai permintaan dari pihak aplikasi, beberapa hari kemudian ada info bahwa di tolak, aplikasi kecewa. Maaf bintang 1. Saya merasa dirugikan",1,2022,7,21,-1
4285,"Proses LANCAR asal kita sabar, karena pemohon jumlahnya banyak. Perpanjangan SIM jadi MUDAH, MURAH dan TRANSPARAN. Test psikologi yg disyaratkan sangat menyenangkan.",5,2022,7,22,1
189,"terimakasi aplikasi sinar,, mudah, cepat dan sangat membantu. Sekali pengajuan langsung di setujui.. untuk yg bermasalah dengan upload pas foto jangan lupa edit background jadi biru dan potong foto jadi 480x640 px. Kalau memungkinkan ubah ukuranya di crop bukan di resize kalau di resize bentuk bisa jadi lonjong,, kalau foto terlalu besar bisa di resize dengan bentuk tetap proporsional baru di crop ke ukuran itu.",5,2022,7,22,1
8322,"Mau kasih masukan saja,kalau cara pembayaran sim ny seharusny bisa menggunakan smua jenis bank bkn cm bank BNI saja,klu yg tdk pny bank bni kan repot.",4,2022,7,22,0
5075,"Mantap bintang 5 buat perpanjangan sim , harapan saya bisa lebih memperluas lg fitur nya, bisa perpanjang sim yg sdh telat,ataw bisa bikin baru sim,Bravo korlantas polri",5,2022,7,22,1
9617,aplikasi MANTAP dari kepolisian RI dmana proses pengajuan online yg mudah langsung verifikasi n kirim gak nyampe dua hari dah d terima fisik utk perpanjangan SIM nya tanpa repot ngantri maupun hrs ke kantor pusat layanan JAYA SELALU BUAT KEPOLISIAN REPUBLIK INDONESIA 🙏😊,5,2022,7,22,1
6086,"Lebih di perbaiki lagi bug nya, & kalo bisa transaksinya bisa di alfamart / indomart selebihnya bagus & praktis Terima kasih 🙏🏻",5,2022,7,22,0
7475,Sangat membantu untuk yg tidak punya waktu membuat sim offline dan harganya sesuai undang2 yg berlaku,5,2022,7,22,1
4185,"Aplikasi sangat membantu...SIM sdh terkirim... Saran...klo SIM yg diperpanjang lebih dari 1, mgkn bisa djadikan 1 biaya pengiriman karena alamat pengiriman yg digunakan jg 1... Trimaksih...",4,2022,7,22,1
512,Sudah hampir sebulan dwonload aplikasi ini sama sekali tdk membantu.. Di iklan sangat jelas bisa melakukan pembuatan sim baru.. Trnyata stlah saya coba layananblm tersedia masih dalam pengembangan... Knpa aplikasi ini blm siap tapi Sudah di publikasikan.. Saya dri bogor...apa hanya di wilayah tertentu saja yg bisa.,2,2022,7,22,-1
9952,"Untuk prosesnya berapa lama ya, Masa aktif sim saya tinggal 1 minggu lagi , dan saat ini statusnya masih dibayar, belum juga pindah di proses,",3,2022,7,22,0
8548,"Buat SIM baru masih belum bisa lewat Apk ok ini. Udah nungguin 4 bulan, masih aja dalam pengembangan",1,2022,7,23,0
3237,"Mohon aplikasinya diperbaiki lagi. Sulit sekali untuk verifikasi E-KTP, sudah ikuti semua panduan tetap tidak bisa. Liat komen katanya dicoba 7-9 kali, saya sudah coba ulang mungkin ada sampai 15 kali tetap tidak bisa",1,2022,7,23,0
6063,"Mohon di bantu saya ada sim A dan C, cm untuk proses digitalisasi sim A selalu gagal, cm sim C saja yg berhasil. Mohon petunjuknya..., terimakasih.",4,2022,7,23,0
2877,"Sangat tidak puas sama ini aplikasi. Ditolak karna ktp kurang jelas, padahal foto ktp sudah sangat jelas, dan refund nya sangat lama sudah 3 hari uang saya tidak kembali. Sangat kecewa sekali",1,2022,7,23,-1
4223,"Bagus kaka..👍👍👍 Smoga kedepannya bisa tingkatkan untuk pembayaran yang lainnya. Rakyat disuruh wajib bayar pajak, dan Rakyat sudah sadar akan tertib bayar pajak. Masak masih mau bayar aja prosesnya di persulit ?!?!?!? Malu + dosa donk .. 😊😊",5,2022,7,23,1
4684,"Verifikasi ktp sulit sekali, padahal sudah sesuai instruksi dari app nya. Saya ingin buat sim lewat online karena lebih efektif dan daerah saya jauh dari polres",1,2022,7,24,-1
9100,"Dri pertama donload sampai skrang setiap mau klik bikin sim baru slalu dalam masa pengembangan padahal udah lebih sebulan, klau blum bisa layani online ngga perlu di publis dlu",1,2022,7,24,-1
4769,"No ribet"" club buat urus perpanjangan SIM tinggal foto, klik, selesai deh. Semoga bisa disegerakan terwujud untuk fitur"" lain.",5,2022,7,24,1
7064,Aplikasi ga bisa di gunakan gagal trus keterangan digitalisasi sim gagal di ulang bberapa x ga bisa.,4,2022,7,25,-1
278,"saya kasih 2 aja dulu soalnya dicoba data sudah masuk tapi proses selanjutnya ??? ga ada komfirmasi lagi. kenapa setiap aplikasi pemerintah selalu ga pernah sempurna / abal"" apa di sengaja. ide & tujuan bagus tapi ga pernah sempurna bisa berjalan lancar kalah sama aplikasi swasta 🤔🤔🤔???? harapan bisa diperbaiki tapi...??? niat mau perpanjang sim tapi malah dikerjain downlod aplikasi waktu sudah mepet lagi bukan lebih mudah malah sulit veripikasi, mungkin ga usah bikin sim uangnya buat makan😁",1,2022,7,25,-1
7560,"Sangat membantu, aplikasi lancar jaya tanpa kendala.. mantab..maju terus POLRI dengan terobosan terobosan nya.. salam Presisi",5,2022,7,25,1
511,"Aplikasi jelek, masa sekali daftar sudah tidak bisa di ulangi lagi..hanya kesalahan satu huruf nama email saja sudah tidak bisa masuk akibatnya tidak bisa terverifikasi padahal yang lainnya terverifikasi. Yang profesional dong kalo buat aplikasi.",1,2022,7,25,-1
7082,"Tidak memuaskan,,, selalu gagal dalam membuat verifikasi E-KTP,,, PADAHAL udah ngikutin semua prosedur,, alasan foto tidak sesuai,,,",1,2022,7,25,-1
2871,"Coba tolong untuk apk nya segera di kembangkan masa dari dulu fitur yang tersedia hanya perpanjang sim, sedangkan fitur yang di tawarkan selalu dalan tahap pengembangan",2,2022,7,25,0
5190,Mohon bantuannya pak saya sudah urus perpanjangan SIM sejak 29 Juni 2022 tapi sampai sekarang progres masih 50% dan belum ada tanda2 SIM akan jadi. Kira kira perlu brp lama untuk pengiriman SIMnya?,3,2022,7,25,0
1533,"Untuk awalan sih baik dan di permudah. Cuma saat proses langsung keluar nomor resi padahal belum ada jemputan pihak pengiriman, mungkin lagi banyak permintaan pembuatan SiM. Okelah, di tingkatkan lagi pelayanannya. Terimakasih Korlantas. Salam",4,2022,7,26,0
5787,Aplikasi y sudah OK. Cuman ada beberapa menu yg blm bisa d gunakan. Mudah2an cepat d perbaharui,4,2022,7,26,1
3081,"Seperti tidak niat buat aplikasi,sudah test kesehatan,sudah test psikologi, tidak bisa lanjut lagi,tolong di perbaiki,sudah ganti 2 hp tetap sama saja,kalau ada foto sama video biar saya sertakan",1,2022,7,26,-1
1593,"Aplikasinya sudah bagus...tetapi, hanya bisa tampil 1 SIM, untuk SIM berikut nya gagal simpan data terus... 👎☹👎perlu ditingkatkan lagi agar semua fungsi layanan bisa digunakan",3,2022,7,26,1
3352,"Sangat mempermudah untuk perpanjang sim, semoga kedepannya fituryg lain bisa segera di gunakan. Terimakasih",5,2022,7,26,1
4553,"Sangat trbantu,tingkatkan lagi,,,pas saya kasih feedback kepuasan pelayanan gk bisa,,gk tau knp trnyata sdh selesai d riwayat tanpa penilaian feedback kepuasan pelayanan",5,2022,7,26,1
2806,Kenapa waktu pendaftaran awal tidak ada pemberitahuan kalau nama yg mau perpanjangan SIM harus punya rekening senidiri Setelah psikotes & kesehatan selesai baru diberitahukan kalau nama rekening harus sesuai dengan nama pengurus Sangat kecewa,1,2022,7,26,0
9644,Aplikasi bagus di tingkatkan lg bentuk pelayanny O ya itu kenapa cuma ada type sim A dan C aja Padahal kan kalau sim mobil ada B1 B1U dll,5,2022,7,26,1
4133,"Sim saya masih dalam proses, Aplikasii ini sangat membantu, semoga bisa lebih baik lagi & pelayanan nya jangan di bikin ribet, kasih bintan 3 dulu klo sim saya sudah jadi baru kasih bintang 5",3,2022,7,26,0
219,"Aplikasi sangat membantu maaf kasih bintang 4 karena saya ngulang karena ttd saya tidak sesuai ,padahal sudah ttd asli mungkin kualitas gambarnya kurang jelas 😊, ketika sudah ter apload seharus nya bisa dilihat gambarnya diaplikasi masih belum bisa dilihat hasil upload nya jadi mungkin itu yang membuat sebagian pengguna mengulang.",4,2022,7,26,1
5560,Aplikasi payah. Gabisa buat sim katanya lagi masa pengembangan udah di tunggu 1 bulan.masih sama. Ini mah sama aja bohong gabisa meringankan masyarakat,1,2022,7,26,-1
2924,"Susah sekali pas may verifikasi e ktp, padahal sudah mengikuti arahan gerakan, cahaya terang, dan gambar/video sudah jelas... Tapi berkali kali gagal terus",1,2022,7,27,-1
3007,"Ini benaran punya polri tidak sih. Kok dari setahun lalu sy download ini aplikasi, sampai skrg fitur yg bisa dibuka hanya fitur SIM, yang lain tidak bisa. Kemana aja selama ini bos",1,2022,7,27,0
3038,"Alhamdulillah ,Aplikasinya sangat membantu sekali, responnya cepat tanggap,sekali pengajuan langsung di proses, dalam 4hari SIM sudah sampai rumah.Terimakasih Aplikasi Digital Korlantas🙏🙏🙏🙏",5,2022,7,27,1
2889,"sangat membatu, proses cepat. malem pengajuan, paginya jam 10 sudah dapat email sim siap ambil. untuk aplikasi terus di kembangkan, agar dapat di nikmati seluruh masyarakat indonesia terutama di plosok daerah yg jaringan internet kurang bagus. trimah kasih digital korlantas POLRI",5,2022,7,27,1
8449,"Dear pak polisi kalo mau tilang orang punya hati nurani lah, Masak saya ditilang gara2 lupa bawa sim, saya bilang ke polisinya saya punya SIM pak ,(kebetulan razia gak jauh dr rumah saya), suami saya sudah dtg bawa sim saya masih ditilang,sungguh tidak punya hati nurani, seharus nya polri bisa mengayomi masyarakat, kecuali saya melanggar berat tidak punya SIM sama sekali & kesini karena saudara karena pas razia nunjukin dr aplikasi ini gak kena tilang, tolong ya pak teman2nya dibilangin.",1,2022,7,27,-1
9941,Untuk keseluruhan sangat membantu buat pepanjang sim ..CS nya juga sangat membantu,5,2022,7,27,1
6533,"Sejauh ini pembuatan masih di proses tapi udah 3 minggu ga ada perubahan, ga ada cp untuk di hubungi pula, cari di google dapet nomornya di hubungi ga ada respond, gini ko mau maju gimana pengajuan aja gagal, uang ga di balikin lagi 😒 Setidak nya kalo dibuat sistem kaya gini dikasih lah yang bagian ngurus ada admin atau apa lah yang dapat di hubungi dan fast respond",1,2022,7,28,0
5023,"Saat verifikasi KTP, saya sudah buka mulut sesuai instruksi, tapi sama sekali tidak terdeteksi oleh aplikasinya. Sudah ribuan kali padahal saya mencobanya.",1,2022,7,28,-1
4129,Untuk perpanjang sim sudah bisa dan bagus baik playanan.. Tapi tolong untuk pembuatan baru sim A/C online agar bisa dibuat juga online Terima kasih,5,2022,7,28,1
9968,Sudah baik...walaupun perlu improvement....cuma aplikasi erikkes yg perlu perbaikan saat registrasi,5,2022,7,28,1
5915,Mempermudah sih tapi proses lama sekali sampai batas waktu SIM mau habis. Apakah hasil e-Rikkes & ePPSI berlaku untuk Perpanjang Offline? Ataukah harus pakai aplikasi lain seperti SimpelPol ?,4,2022,7,28,-1
7010,"proses cepat,pengiriman juga cepat,saya sangat puas,terus kembangkan fitur fitur lain nya,supaya tidak ada pungli",5,2022,7,28,1
3732,Mantap ... Untuk perpanjangan SIM nya.... Mudah2an terus ditingkat kan fasilitas dalam aplikasinya. Sangat membantu dan memudah kan masyarakat...,5,2022,7,28,1
